Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1676963426.6126676,3349,1676963426,656134656,map,0.7342978119850159,-1.535609483718872,21.18164825439453,0.09830346488331321,-0.037341004060056665,-0.7104358283829769,-0.695861291434317
1676963426.6496828,3350,1676963426,692158720,map,0.7125306129455566,-1.494141936302185,21.144886016845703,0.08984607279523071,-0.0344818935659792,-0.7101473068631394,-0.6974449856088941
1676963426.6817343,3351,1676963426,724158720,map,0.6895629167556763,-1.4502109289169312,21.1081600189209,0.08526463660511165,-0.03285815461696062,-0.7100014122542965,-0.6982466851805667
1676963426.7136052,3352,1676963426,756158720,map,0.6655070185661316,-1.4039944410324097,21.07151985168457,0.07590698783283646,-0.029752453448958056,-0.7096686009821191,-0.699802429409136
1676963426.7487018,3353,1676963426,800158976,map,0.6336425542831421,-1.3426412343978882,21.025575637817383,0.06654743323275518,-0.026553701259066545,-0.7093524396907372,-0.7012028605253091
1676963426.781149,3354,1676963426,832158976,map,0.607102632522583,-1.2913230657577515,20.988908767700195,0.06188977183292611,-0.024894356125590357,-0.7091604831862834,-0.7018842262346715
1676963426.8128028,3355,1676963426,864158976,map,0.5796921849250793,-1.2381818294525146,20.952350616455078,0.051645566736402304,-0.021419498614014962,-0.7087724858843373,-0.7032180831108992
1676963426.849812,3356,1676963426,900157952,map,0.5511711835861206,-1.1826245784759521,20.915740966796875,0.04242744905738949,-0.01823985738574511,-0.708395741297035,-0.7043029790468814
1676963426.8847177,3357,1676963426,932157952,map,0.5221167206764221,-1.1258587837219238,20.879247665405273,0.038780450645605445,-0.017001951761419516,-0.7082576855081067,-0.7046829577462623
1676963426.916797,3358,1676963426,964157952,map,0.49222829937934875,-1.0673539638519287,20.842737197875977,0.029558779460427547,-0.01400189562047655,-0.7078027348915326,-0.7056526056768514
1676963426.9527423,3359,1676963427,8156416,map,0.4537486433982849,-0.9918801784515381,20.797170639038086,0.020637271215626904,-0.010983707444323048,-0.7074006811628587,-0.7064261417283004
1676963426.9871945,3360,1676963427,40156416,map,0.42223411798477173,-0.9299461841583252,20.76072883605957,0.015242758438915413,-0.009268362978610547,-0.7071605073671988,-0.706827990834848
1676963427.017523,3361,1676963427,72156416,map,0.39028653502464294,-0.8670477867126465,20.724472045898438,0.007560163103424359,-0.006632923792787851,-0.7068626931463888,-0.7072793038779347
1676963427.0526514,3362,1676963427,108142592,map,0.357729971408844,-0.8027734160423279,20.688297271728516,-0.0008748388418180009,-0.003863004303124829,-0.7064335304330437,-0.7077683994098622
1676963427.084694,3363,1676963427,140142592,map,0.32517385482788086,-0.7383360862731934,20.65239715576172,-0.005119954046804523,-0.0024032162655413768,-0.7062184239077056,-0.7079715362302234
1676963427.1166582,3364,1676963427,172142592,map,0.291874498128891,-0.6723005175590515,20.61648941040039,-0.013232726830409368,0.0002568316995688401,-0.7059489483182196,-0.7081391850337069
1676963427.1537983,3365,1676963427,216116224,map,0.25006502866744995,-0.5891063213348389,20.571720123291016,-0.02109836465305325,0.0028757163523908356,-0.7055559332363949,-0.7083342785149245
1676963427.1866794,3366,1676963427,248116224,map,0.21649231016635895,-0.5220698714256287,20.536039352416992,-0.024972435138090308,0.004184665099693098,-0.7053861956943682,-0.7083709163093539
1676963427.2208576,3367,1676963427,284089088,map,0.1826687455177307,-0.45435017347335815,20.500404357910156,-0.03241338814424827,0.006776671916966287,-0.7050916600168117,-0.708342691421014
1676963427.257817,3368,1676963427,324089088,map,0.14043694734573364,-0.36966657638549805,20.45606231689453,-0.03981486996823126,0.009213995190392937,-0.7048614183688418,-0.70816689033043
1676963427.2891157,3369,1676963427,348089088,map,0.1153179332613945,-0.319205641746521,20.429506301879883,-0.04329600209187871,0.010467676906951768,-0.7047244937947419,-0.7080813638380893
1676963427.3206985,3370,1676963427,384049920,map,0.08161485195159912,-0.2513933479785919,20.39415740966797,-0.0500312186320674,0.012856952773075999,-0.7045310050218542,-0.7077907539089809
1676963427.3566694,3371,1676963427,424049920,map,0.03973302245140076,-0.16692914068698883,20.350173950195312,-0.05643715369864161,0.015096737718799139,-0.7043282393324825,-0.7074664311108754
1676963427.3890257,3372,1676963427,456049920,map,0.006561477668583393,-0.09986566007137299,20.315126419067383,-0.059407674118401546,0.016107866956355806,-0.7042579207731006,-0.7072708873498504
1676963427.4206083,3373,1676963427,491997952,map,-0.026563992723822594,-0.03287343680858612,20.280160903930664,-0.06525338668912388,0.0183248465057675,-0.7041561535853763,-0.7068029134394045
1676963427.457299,3374,1676963427,523997952,map,-0.05921784043312073,0.033312197774648666,20.24534797668457,-0.0707660601312692,0.020424009808523057,-0.7040741757424349,-0.7062963526897398
1676963427.4899147,3375,1676963427,555997952,map,-0.09171979129314423,0.09919598698616028,20.210617065429688,-0.0733863981918203,0.021312344202943236,-0.7041026037094374,-0.7059743297760104
